,Date,Open,High,Low,Close,Adj Close,Volume
107,2015-06-10,438.8402404785156,450.6780090332031,438.3449401855469,448.64727783203125,431.3695373535156,6234576
108,2015-06-11,448.746337890625,450.4798889160156,432.72320556640625,434.456787109375,417.7254943847656,6773174
109,2015-06-12,435.37310791015625,442.1587829589844,435.0016174316406,440.7471618652344,423.77362060546875,9942471
110,2015-06-15,443.2484436035156,448.25103759765625,440.8214416503906,446.64129638671875,429.4407653808594,5934228
111,2015-06-16,445.2792053222656,448.25103759765625,442.40643310546875,447.73095703125,430.4884948730469,6428372
112,2015-06-17,448.2757873535156,466.75067138671875,442.80267333984375,461.22802734375,443.4657897949219,12106356
113,2015-06-18,461.89666748046875,486.3895263671875,461.8719177246094,484.87884521484375,466.205810546875,22782770
114,2015-06-19,486.6371765136719,498.4749450683594,486.6371765136719,493.6457214355469,474.6350402832031,21095589
115,2015-06-22,493.7943115234375,499.6141662597656,488.6183776855469,491.1939697265625,472.2777099609375,8950414
116,2015-06-23,491.6645202636719,496.642333984375,490.8472595214844,492.8284912109375,473.84930419921875,7387458
117,2015-06-24,492.8284912109375,498.4997253417969,488.69268798828125,490.7977294921875,471.8966979980469,8585283
118,2015-06-25,488.86602783203125,499.76275634765625,487.87542724609375,497.55865478515625,478.39727783203125,12541312
119,2015-06-26,495.2554626464844,502.288818359375,493.026611328125,495.6517028808594,476.5638122558594,9676173
120,2015-06-29,489.3117980957031,492.2588806152344,481.43646240234375,490.77294921875,471.8729553222656,9307965
121,2015-06-30,490.30242919921875,496.71661376953125,489.361328125,495.3545227050781,476.278076171875,10699811
122,2015-07-01,495.80029296875,500.4809265136719,495.80029296875,498.1034851074219,478.921142578125,6841396
123,2015-07-02,499.76275634765625,505.0872802734375,498.8216552734375,500.6790771484375,481.3975524902344,7352247
124,2015-07-03,500.13421630859375,502.14019775390625,496.815673828125,498.8711853027344,479.6592712402344,6383048
125,2015-07-06,493.3733215332031,504.666259765625,492.92755126953125,503.0069885253906,483.6357727050781,5647711
126,2015-07-07,500.75335693359375,503.5270690917969,495.30499267578125,496.91473388671875,477.77813720703125,5212640
127,2015-07-08,493.2494812011719,499.6141662597656,491.1692199707031,493.6209716796875,474.61126708984375,7010484
128,2015-07-09,493.32379150390625,495.80029296875,486.9591064453125,489.06414794921875,470.2299499511719,7497465
129,2015-07-10,490.89678955078125,497.2862243652344,490.47576904296875,496.1965637207031,477.087646484375,7435026
130,2015-07-13,496.1965637207031,501.4963073730469,492.90277099609375,498.7721252441406,479.5639953613281,4550503
131,2015-07-14,499.7132263183594,501.0010070800781,492.92755126953125,494.21533203125,475.1827087402344,4588659
132,2015-07-15,495.1811828613281,502.4374084472656,495.0821228027344,500.8276672363281,481.5403747558594,6245436
133,2015-07-16,501.2486572265625,509.0744934082031,500.8276672363281,507.0437316894531,487.51708984375,6855254
134,2015-07-17,507.81146240234375,510.7337646484375,504.2204895019531,506.0531311035156,486.56463623046875,4705056
135,2015-07-20,509.0744934082031,510.1393737792969,504.17095947265625,507.5638122558594,488.01715087890625,2929764
136,2015-07-21,509.1735534667969,509.39642333984375,496.6670837402344,499.16839599609375,479.9450378417969,3656619
137,2015-07-22,497.7815246582031,522.0267333984375,497.5834045410156,520.2683715820312,500.232421875,7988304
138,2015-07-23,521.8038330078125,528.9114379882812,515.7115478515625,517.7423095703125,497.80364990234375,8603702
139,2015-07-24,519.0796508789062,519.8969116210938,505.7559509277344,507.71240234375,488.15997314453125,6045493
140,2015-07-27,507.6380920410156,510.1146240234375,496.1717834472656,497.95489501953125,478.77825927734375,9284709
141,2015-07-28,499.4160461425781,503.57659912109375,495.3545227050781,500.3818664550781,481.1117858886719,6176196
142,2015-07-29,500.0104064941406,501.5953674316406,491.39208984375,493.32379150390625,474.32550048828125,6825961
143,2015-07-30,495.3545227050781,499.2674560546875,491.49114990234375,495.3793029785156,476.3018798828125,5400115
144,2015-07-31,495.30499267578125,499.2179260253906,490.3519592285156,496.2213134765625,477.1114196777344,7676708
145,2015-08-03,495.80029296875,502.16497802734375,495.0078125,496.51849365234375,477.397216796875,4563212
146,2015-08-04,496.9890441894531,498.1034851074219,485.3988952636719,489.361328125,470.5155944824219,5541169
147,2015-08-05,489.48516845703125,495.70123291015625,487.4296569824219,489.2375183105469,470.3966064453125,6620219
148,2015-08-06,490.8472595214844,491.3425598144531,484.16064453125,484.87884521484375,466.205810546875,4018758
149,2015-08-07,484.9035949707031,492.3331604003906,483.9872741699219,487.553466796875,468.77740478515625,3973000
150,2015-08-10,487.6277770996094,489.7575988769531,477.7216796875,479.9010314941406,461.4197082519531,4286823
151,2015-08-11,480.941162109375,482.25372314453125,474.502197265625,478.4646301269531,460.03857421875,4043875
152,2015-08-12,477.2759094238281,478.4646301269531,465.859130859375,467.0231018066406,449.03765869140625,4453623
153,2015-08-13,469.0538330078125,472.4962158203125,460.3364562988281,462.2929382324219,444.4896240234375,4310570
154,2015-08-14,465.7105407714844,481.43646240234375,462.7634582519531,478.9351806640625,460.4909973144531,5879215
155,2015-08-17,478.4646301269531,478.4646301269531,468.58331298828125,470.886474609375,452.7522888183594,5010702
156,2015-08-18,473.5115966796875,473.5115966796875,466.6763610839844,467.6174621582031,449.609130859375,3059898
157,2015-08-19,467.56793212890625,475.98809814453125,465.31427001953125,472.8181457519531,454.60955810546875,4096871
158,2015-08-20,475.4680480957031,475.4680480957031,452.5849609375,453.84796142578125,436.36993408203125,8772229
159,2015-08-21,450.7275390625,451.66864013671875,444.28857421875,449.7121887207031,432.3934631347656,9253312
160,2015-08-24,435.868408203125,435.868408203125,405.15948486328125,410.8802795410156,395.05694580078125,16445872
161,2015-08-25,416.4772033691406,426.28424072265625,407.7350769042969,420.0929260253906,403.9148254394531,22846211
162,2015-08-26,419.9195861816406,433.2928161621094,416.05621337890625,422.69329833984375,406.41510009765625,8747967
163,2015-08-27,429.33038330078125,436.487548828125,424.50115966796875,430.4943542480469,413.9156799316406,12459363
164,2015-08-28,433.3918762207031,437.35430908203125,428.9836730957031,432.1040954589844,415.46343994140625,4970452
165,2015-08-31,432.32696533203125,432.32696533203125,422.89141845703125,423.9315490722656,407.6056213378906,9557173
166,2015-09-01,422.9409484863281,422.9409484863281,413.62921142578125,415.9819030761719,399.9621276855469,9989485
167,2015-09-02,421.0092468261719,424.5259094238281,417.343994140625,420.786376953125,404.58160400390625,9069565
168,2015-09-03,423.0152282714844,426.3337707519531,418.23553466796875,422.9161682128906,406.62933349609375,5381078
169,2015-09-04,420.86065673828125,420.86065673828125,408.6761474609375,414.02545166015625,398.08099365234375,7476274
170,2015-09-07,415.1894226074219,418.03741455078125,409.9639587402344,412.6881408691406,396.79522705078125,4723281
171,2015-09-08,414.0749816894531,422.47039794921875,408.6761474609375,420.3158264160156,404.1291198730469,5953563
172,2015-09-09,426.4576110839844,435.2245178222656,421.25689697265625,432.92132568359375,416.24920654296875,8002727
173,2015-09-10,426.4576110839844,431.1629943847656,423.7334289550781,429.429443359375,412.89178466796875,5110836
174,2015-09-11,431.9059753417969,433.93670654296875,424.08013916015625,426.4328308105469,410.0105895996094,4907973
175,2015-09-14,426.8291015625,428.7855529785156,421.9503173828125,427.8692321777344,411.3916320800781,3675418
176,2015-09-15,426.9529113769531,430.91534423828125,423.782958984375,429.429443359375,412.89178466796875,5311765
177,2015-09-16,431.95550537109375,434.55584716796875,428.53790283203125,432.1783752441406,415.53485107421875,6195548
178,2015-09-18,435.1006774902344,445.52685546875,434.456787109375,443.49609375,426.41668701171875,15811655
179,2015-09-21,435.868408203125,439.9299011230469,433.9119567871094,434.9273376464844,418.177978515625,5875902
180,2015-09-22,435.868408203125,438.29541015625,418.2850646972656,419.9691162109375,403.7958068847656,7266556
181,2015-09-23,417.5421142578125,424.3773193359375,416.05621337890625,421.1826171875,404.9625549316406,7024609
182,2015-09-24,420.0186462402344,420.0186462402344,413.4558410644531,414.74365234375,398.77154541015625,13419022
183,2015-09-28,415.9571533203125,416.5019836425781,410.4592590332031,413.20819091796875,397.2952575683594,5364769
184,2015-09-29,411.1031494140625,421.1330871582031,409.17144775390625,416.42767333984375,400.39068603515625,7316374
185,2015-09-30,421.5045471191406,428.3397521972656,415.313232421875,427.10150146484375,410.65350341796875,7980264
186,2015-10-01,432.8717956542969,432.8717956542969,425.2688903808594,428.29022216796875,411.79644775390625,3998154
187,2015-10-05,427.3491516113281,440.8214416503906,426.8786315917969,439.8308410644531,422.892578125,7391110
188,2015-10-06,443.61993408203125,446.02215576171875,438.7164001464844,444.80865478515625,427.6787109375,5690429
189,2015-10-07,443.1493835449219,454.7147521972656,441.3167724609375,452.6097106933594,435.1793518066406,5314258
190,2015-10-08,453.154541015625,453.154541015625,438.96405029296875,440.37567138671875,423.41650390625,4962576
191,2015-10-09,442.8274230957031,448.4739074707031,436.6113586425781,439.5088806152344,422.5830993652344,4304812
192,2015-10-12,439.8308410644531,446.5669860839844,439.8308410644531,441.688232421875,424.6784973144531,2867019
193,2015-10-13,438.36968994140625,443.9418640136719,437.3047790527344,442.60455322265625,425.5594787597656,2844021
194,2015-10-14,443.6942138671875,448.25103759765625,442.77789306640625,447.23565673828125,430.0122985839844,3693193
195,2015-10-15,449.5883483886719,451.2228698730469,445.82403564453125,447.60711669921875,430.36944580078125,4175871
196,2015-10-16,448.0033874511719,453.1050109863281,447.60711669921875,453.1050109863281,435.65557861328125,7036458
197,2015-10-19,466.0820007324219,478.21697998046875,466.0820007324219,477.22637939453125,458.8479919433594,15462946
198,2015-10-20,477.9693298339844,478.81134033203125,472.0256652832031,473.8583068847656,455.6096496582031,8349406
199,2015-10-21,473.263916015625,482.82330322265625,472.0256652832031,473.0162658691406,454.800048828125,6647651
200,2015-10-23,477.4492492675781,481.95654296875,466.15631103515625,473.3382263183594,455.109619140625,5608802
201,2015-10-26,476.4338684082031,476.9787292480469,466.2305908203125,466.9983215332031,449.0138244628906,5048242
202,2015-10-27,464.9923400878906,469.6729736328125,464.2989196777344,465.36383056640625,447.4423522949219,5354228
203,2015-10-28,464.05126953125,468.0137023925781,460.5841369628906,464.0760192871094,446.2041015625,5518950
204,2015-10-29,463.60546875,468.063232421875,463.0854187011719,466.0820007324219,448.1328125,6128894
205,2015-10-30,466.6268310546875,473.4620666503906,465.63623046875,469.4005432128906,451.3235778808594,6168572
206,2015-11-02,470.04443359375,476.2357482910156,468.16229248046875,475.39373779296875,457.0859680175781,3332972
207,2015-11-03,477.1025390625,480.6687316894531,476.1119384765625,479.0589904785156,460.61004638671875,5248878
208,2015-11-04,479.4552307128906,482.92236328125,468.6575927734375,471.18365478515625,453.0379943847656,4630314
209,2015-11-05,470.04443359375,471.0350646972656,462.11956787109375,463.9026794433594,446.0374450683594,4969178
210,2015-11-06,465.31427001953125,472.8924560546875,464.54656982421875,471.7284851074219,453.5618591308594,3861457
211,2015-11-09,462.3672180175781,477.9693298339844,457.389404296875,476.1119384765625,457.7765197753906,7860126
212,2015-11-10,474.00689697265625,475.2451477050781,453.84796142578125,457.0426940917969,439.441650390625,5300897
213,2015-11-13,453.2288513183594,464.8684997558594,452.9564208984375,462.14434814453125,444.3468322753906,6314390
214,2015-11-16,458.6524353027344,466.5773010253906,458.0332946777344,462.7634582519531,444.9420471191406,7082429
215,2015-11-17,464.620849609375,465.0418701171875,458.7514953613281,459.51922607421875,441.8227844238281,3963426
216,2015-11-18,459.4449157714844,461.2775573730469,450.7027893066406,451.7181701660156,434.3221435546875,5191514
217,2015-11-19,455.1357727050781,464.94281005859375,454.3185119628906,462.9863586425781,445.1563720703125,5622547
218,2015-11-20,462.6148681640625,471.9266052246094,458.4295349121094,468.97955322265625,450.9187927246094,5216916
219,2015-11-23,470.5397644042969,474.4526672363281,468.6575927734375,472.39715576171875,454.2047424316406,4845525
220,2015-11-24,472.0256652832031,481.23834228515625,471.059814453125,479.306640625,460.84820556640625,6833048
221,2015-11-26,480.941162109375,491.31781005859375,479.5790710449219,489.68328857421875,470.8251953125,10986386
222,2015-11-27,489.8566589355469,491.5902099609375,482.4765930175781,484.9283752441406,466.2533874511719,5026593
223,2015-11-30,484.65594482421875,487.5782470703125,476.63201904296875,479.00946044921875,460.56243896484375,13807708
224,2015-12-01,477.4740295410156,484.8045349121094,476.1119384765625,478.41510009765625,459.990966796875,5990904
225,2015-12-02,478.5884704589844,485.25030517578125,477.7216796875,484.3835144042969,465.72955322265625,3495228
226,2015-12-03,482.8728332519531,489.8318786621094,482.4765930175781,484.0120544433594,465.3723449707031,5243282
227,2015-12-04,481.5850524902344,483.5167541503906,476.18621826171875,478.1922302246094,459.7767028808594,6204259
228,2015-12-07,478.1922302246094,481.9317626953125,470.4159240722656,471.55511474609375,453.3951721191406,6684321
229,2015-12-08,469.9949035644531,472.3228454589844,463.6549987792969,466.032470703125,448.085205078125,3476092
230,2015-12-09,463.70452880859375,467.2955017089844,452.13916015625,453.64984130859375,436.1794738769531,4233993
231,2015-12-10,456.9188537597656,472.4219055175781,455.68060302734375,470.7131042480469,452.5855712890625,8580298
232,2015-12-11,471.4065246582031,474.99749755859375,467.0231018066406,472.00091552734375,453.82379150390625,8378766
233,2015-12-14,469.35101318359375,477.22637939453125,468.55853271484375,473.0657958984375,454.84765625,4875238
234,2015-12-15,474.00689697265625,484.3835144042969,472.3476257324219,483.3681640625,464.7532958984375,7254239
235,2015-12-16,483.3681640625,489.1384582519531,482.1794128417969,484.7302551269531,466.06292724609375,5582919
236,2015-12-17,485.4236755371094,502.7345886230469,484.4082946777344,500.1094665527344,480.849853515625,8938805
237,2015-12-18,497.1871643066406,499.76275634765625,490.3519592285156,491.29302978515625,472.37298583984375,7391445
238,2015-12-21,489.3117980957031,494.8096923828125,487.553466796875,491.39208984375,472.4681701660156,5691109
239,2015-12-22,491.7388000488281,496.5928039550781,487.380126953125,489.0146179199219,470.18231201171875,5343834
240,2015-12-23,491.2434997558594,498.72259521484375,490.3519592285156,497.1871643066406,478.04010009765625,5962332
241,2015-12-24,497.2366943359375,498.8711853027344,493.4723815917969,495.5774230957031,476.49237060546875,5492714
242,2015-12-28,495.6021728515625,502.1154479980469,495.30499267578125,500.4561767578125,481.1832275390625,5946856
243,2015-12-29,500.4561767578125,504.56719970703125,498.846435546875,502.9327087402344,483.56439208984375,6882748
244,2015-12-30,502.7345886230469,503.2298889160156,496.2956237792969,497.53387451171875,478.3735046386719,3761966
245,2015-12-31,496.9890441894531,505.0625,494.8592224121094,502.5364685058594,483.1833801269531,8530230
246,2016-01-01,500.15899658203125,504.666259765625,499.36651611328125,502.9079284667969,483.54058837890625,2499742
247,2016-01-04,497.7815246582031,502.14019775390625,488.7174377441406,492.9770812988281,473.9921875,13923887
248,2016-01-05,495.4535827636719,500.258056640625,493.819091796875,497.8558349609375,478.6830139160156,6897687
249,2016-01-06,499.0693359375,514.32470703125,495.50311279296875,511.2538146972656,491.5650634765625,12349673
250,2016-01-07,505.7311706542969,509.1735534667969,499.2922058105469,501.8677978515625,482.54046630859375,9109980
251,2016-01-08,505.2110900878906,511.60052490234375,503.57659912109375,508.0591125488281,488.4933776855469,9836038
252,2016-01-11,503.2051086425781,525.4195556640625,500.75335693359375,520.8627319335938,500.803955078125,13391084
253,2016-01-12,522.5467529296875,527.6979370117188,515.6620483398438,517.8165893554688,497.87506103515625,10786810
254,2016-01-13,521.605712890625,539.7586059570312,518.6834106445312,533.3692016601562,512.8287353515625,33136776
255,2016-01-14,526.9302368164062,535.4246826171875,521.5809326171875,525.840576171875,505.5900573730469,12840397
256,2016-01-15,529.8525390625,539.6348266601562,527.7969970703125,531.61083984375,511.13812255859375,13276112
257,2016-01-18,532.452880859375,536.8858642578125,499.3169860839844,503.65087890625,484.2549133300781,12578025
258,2016-01-19,509.6688537597656,519.97119140625,502.288818359375,516.9003295898438,496.9940490722656,9917315
259,2016-01-20,512.5911254882812,512.5911254882812,490.3519592285156,497.55865478515625,478.39727783203125,20820207
260,2016-01-21,503.99761962890625,508.0591125488281,483.764404296875,487.47918701171875,468.7059631347656,14661212
261,2016-01-22,492.3579406738281,500.75335693359375,492.3579406738281,497.3605041503906,478.2067565917969,10929538
262,2016-01-25,500.258056640625,504.59197998046875,495.30499267578125,497.2614440917969,478.1115417480469,6045446
263,2016-01-27,499.3169860839844,500.258056640625,493.7943115234375,494.9830627441406,475.9208984375,7961346
264,2016-01-28,495.80029296875,506.1026611328125,493.8686218261719,503.6756591796875,484.2787170410156,10648939
265,2016-01-29,504.6910400390625,515.1171875,504.2204895019531,512.8388061523438,493.0890197753906,8850257
266,2016-02-01,515.0924682617188,516.0087280273438,507.9600524902344,510.312744140625,490.6601867675781,4577528
